,,→ParameterNavn,Energi (kJ),"Energi, deklaration (kJ)",Energi (kcal),"Energi, deklaration (kcal)",Protein,Protein fra Aminosyrer,"Protein, deklaration",Kulhydrat difference,Tilgængelig kulhydrat,"Tilgængelig kulhydrat, deklaration",Kostfibre,Fedt,Alkohol,Salt deklaration,Aske,Tørstof,Vand,A-vitamin,Retinol,beta-Caroten,D-vitamin,D3-vitamin,D2-vitamin,25-hydroxy D3-vitamin,25-hydroxy D2-vitamin,E-vitamin,alfa-Tokoferol,beta-Tokoferol,gamma-Tokoferol,delta-Tokoferol,alfa-Tokotrienol,K1-vitamin,Thiamin (B1-vitamin),Thiamin,Riboflavin (B2-vitamin),Niacinækvivalent,Niacin,B6-vitamin,Pantotensyre,Biotin,Folat,Frit folat,B12-vitamin,C-vitamin,Ascorbinsyre,Dehydroascorbinsyre,Natrium,Kalium,Calcium,Magnesium,Rubidium,Jern,Kobber,Zink,Mangan,Krom,Molybdæn,Cobolt,Selen,Aluminium,Silicium,Bor,Fosfor,Fluor,Chlorid,Brom,Jod,Svovl,Nikkel,Kviksølv,Arsen,Cadmium,Bly,Tin,Fruktose,Galaktose,Glukose,Sum monosakkarider,Laktose,Maltose,Sakkarose,Sum disakkarider,Raffinose,Sum sukkerarter,Tilsat Sukker,Frie sukkerarter,Sorbitol,Sum sukkeralkoholer,Stivelse/Glykogen,Cellulose,Lignin,Uopløselige kostfibre,Høj molekylevægt opløselige kostfibre,Lav molekylevægt opløselige kostfibre,Crude fibre,Neutral detergent fibre,L-mælkesyre,D-mælkesyre,Mælkesyre,Citronsyre,Oxalsyre,Æblesyre,Propionsyre,Benzosyre,Sum organiske syrer,C4:0,C6:0,C8:0,C10:0,C12:0,C13:0,C14:0,C15:0,C16:0,C17:0,C18:0,C20:0,C21:0,C22:0,C23:0,C24:0,"C12:1,n-1","C14:1,n-5","C15:1,n-5","C16:1,n-7","C17:1,n-7","C18:1,n-7","C18:1,n-9","C18:1,n-12","C20:1,n-9","C20:1,n-11","C20:1,n-15","C22:1,n-9","C22:1,n-11","C24:1,n-9","C14:1,n-5,trans","C16:1,n-7,trans","C18:1,trans","C20:1,trans","C22:1,trans","C18:2,n-6","C18:2,konjugeret","C18:3,n-3","C18:3,n-6","C18:4,n-3","C20:2,n-6","C20:3,n-3","C20:3,n-6","C20:4,n-3","C20:4,n-6","C20:5,n-3","C21:5,n-3","C22:2,n-6","C22:3,n-3","C22:4,n-6","C22:5,n-3","C22:5,n-6","C22:6,n-3","C18:2,trans","C18:3,trans",Andre fedtsyrer,Sum mættede fedtsyrer,Sum enkeltumættede fedtsyrer,Sum flerumættede fedtsyrer,Sum transfedtsyrer,Sum fedtsyrer under detektionsgrænsen,Sum fedtsyrer,Sum n-3 fedtsyrer,Sum n-6 fedtsyrer,Kolesterol,Nitrogen,Isoleucin,Leucin,Lysin,Methionin,Cystin,Phenylalanin,Tyrosin,Threonin,Tryptofan,Valin,Arginin,Histidin,Alanin,Asparaginsyre,Glutaminsyre,Glycin,Prolin,Serin,Hydroxyprolin,Ornitin,Histamin,Serotonin,Cholin,Tyramin,Phenylethylamin,Putrescin,Cadaverin,Spermin,Spermidin,Sum biogene aminer,Svind,Nitrogen-til-protein faktor,Fedtsyrekonverteringsfaktor,Massefylde,,,
"Rabarber, rå","Rhubarb, raw",10,108,108,26,26,"0,9","0,4","0,9","6,8","3,0","3,0","3,8","0,3","0,0","0,0","1,5","9,5","90,5","19,7","0,0","118,0","0,00","0,00",,,,"0,35","0,35",,,,,,"0,03",,"0,03","0,43","0,25","0,04","0,09",,"7,0","9,0","0,0","13,0","13,0",,"3,0","280,0","115,5","12,0",,"0,30","0,06","0,23","0,17","0,60","0,00",,"0,4",,,,"24,2",,,,"0,3",,"7,2","0,05","0,06","1,69","1,20",,"0,75",,"0,89","1,64","0,00","0,00","0,00","0,00",,"1,64","0,00","0,00",,,"0,22","1,31","0,12",,,,,,,,,,,,,"0,03",,,,,,,,,,"0,06",,"0,01",,,,,,,,,,,,"0,02",,,,,,,,,,,,,"0,12",,"0,04",,,,,,,,,,,,,,,,,,,"0,06","0,02","0,16",,,"0,24","0,04","0,12",0,"0,14",27,39,40,11,1,26,17,22,11,42,33,19,29,46,76,27,24,27,,,,,"6,10","0,00",,,,,,"0,00",38,"6,25","0,800",,40,Blad- og stængelgrøntsager,Leaf and stem vegetables
"Solbær, rå","Currant, black, raw",11,314,314,75,75,"1,5",,"1,5","17,2","11,4","11,4","5,8","1,3","0,0","0,0","0,9","20,9","79,1","21,7","0,0","130,0","0,00","0,00",,,,"2,10","2,10",,,,,,"0,03",,"0,03","0,52","0,30","0,08","0,40","2,4","8,2","15,0","0,0","181,0","181,0",,"3,0","337,0","59,1","22,0",,"0,80","0,10","0,29","0,31","0,80","0,00",,"1,1",,,,"47,9",,,,"1,5",,"9,6","0,03","0,17","0,18","1,48",,"4,90",,"4,00","8,90","0,00","0,00","1,00","1,00",,"9,90","0,00","0,00","0,00","0,00","0,00","1,38","1,02",,,,,,,,,,,,,"0,03",,,,,,,,,,"0,22",,"0,02",,,,,,,,,,,,"0,08",,,,,,,,,,,,,"0,49",,"0,24",,,,,,,"0,00",,,,,,,,,,,,"0,24","0,08","0,73",,,"1,06","0,24","0,49",0,"0,24",,,,,,,,,13,,,,,,,,,,,,,,"7,60","0,03",,,,,,"0,03",2,"6,25","0,800",,51,Bærfrugt,Soft fruit
"Yoghurt naturel, sødmælk","Yogurt plain, whole milk",12,260,260,62,62,"3,8","3,4","3,7","2,8","2,8","2,9","0,0","3,6","0,0","0,1","0,8","12,2","87,8","31,2","28,6","16,0","0,10","0,10",,,,"0,02","0,02",,,,,"0,0","0,04",,"0,17","0,96","0,10","0,04","0,25","1,8","21,0",,"0,2","0,2","0,2",,"46,5","145,7","132,1","11,7",,"0,05","0,01","0,49","0,01","0,05","0,00",,"1,8",,,,"98,9",,91,,"12,0",,"0,4",,,"0,00","0,09",,"0,00","1,13","0,00","1,13","2,50","0,00","0,00","2,50",,"3,63","0,00","0,00",,,"0,00","0,00","0,00",,,,,,"0,60","0,45","1,04","0,20",,,,"2,25","1,25","0,12","0,08","0,05","0,11","0,14",,"0,40",,"1,06",,"0,36",,,,,,,"0,05",,"0,08",,,"0,80",,,"0,04",,,,,,,,,,"0,07",,"0,03",,,,,,,,,,,,,,,,,,,"2,31","0,96","0,10",,,"3,38","0,03","0,07",15,"0,59",202,362,338,95,25,166,172,160,52,255,131,101,125,333,736,77,356,208,,,"0,02","0,00","15,20","0,13",,,,,,,0,"6,38","0,945","1,031",5,Syrnede mælkeprodukter,Fermented milk products
"Bladselleri, rå","Celery, raw",13,98,98,23,23,"0,7","0,5","0,7","5,5","3,9","3,9","1,6","0,2","0,0","0,2","1,1","7,5","92,5","2,8","0,0","17,0","0,00","0,00",,,,"0,20","0,20",,,,,,"0,04",,"0,08","0,59","0,45","0,09","0,40","0,1","28,0","6,0","0,0","9,0","9,0",,"62,0","318,0","56,7","8,0",,"0,40","0,11","0,10",,"1,60",,,"0,0",,,,"30,1",,,,"1,1",,"1,8","0,07","0,70","1,58","0,90",,"0,81",,"0,94","1,75",,"0,00","0,04","0,04","0,00","1,79","0,00","0,00",,,"0,10",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,00",,"0,03",,"0,00",,,,,,,,,"0,00",,,"0,03",,,"0,00",,"0,00","0,00",,,,,,,"0,07",,"0,00",,"0,00",,,,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,04","0,03","0,07",,,"0,13","0,00","0,07",0,"0,12",29,51,16,13,4,33,10,25,8,36,30,11,25,131,98,23,19,22,,,,,"6,10",,,,,,,,32,"6,25","0,800",,40,Blad- og stængelgrøntsager,Leaf and stem vegetables
"Blomkål, uspecificeret, rå","Cauliflower, all varieties, raw",14,116,116,28,28,"2,4","1,6","2,4","4,7","2,5","2,5","2,2","0,4","0,0","0,0","0,7","8,3","91,7","6,7","0,0","40,0","0,00","0,00",,,,"0,20","0,20",,,,,"16,0","0,06",,"0,07","1,06","0,60","0,15","0,60","1,5","165,2","32,0","0,0","76,8","68,1","8,7","17,0","286,2","24,5","13,2",,"0,40","0,04","0,26","0,23","1,10",,,"0,5",,,,"48,1",,,,"0,8",,"8,9","0,07","0,18","0,74","0,50",,"1,31",,"0,51","1,82","0,00","0,00","0,06","0,06",,"1,88","0,00","0,00",,,"0,01","1,12","0,01",,,,,,,,,,,,,"1,50",,,,,,,,,,"0,07",,"0,01",,,,,,,,,,,,"0,03",,,,,,,,,,,,,"0,03",,"0,19",,,,,,,,,,,,,,,,,,,"0,08","0,03","0,22",,,"0,32","0,19","0,03",0,"0,39",86,128,117,30,14,82,51,82,28,140,93,43,183,198,268,86,105,121,,,,"0,01","44,30",,,,,,,"0,01",34,"6,25","0,800",,40,Blad- og stængelgrøntsager,Leaf and stem vegetables
"Broccoli, rå","Broccoli, raw",17,148,148,35,35,"3,6",,"3,6","6,3","3,1","3,1","3,2","0,2","0,0","0,0","1,0","11,1","88,9","88,8","0,0","533,0","0,00","0,00",,,,"1,45","1,45",,,,,"260,0","0,09",,"0,11","1,23","0,57","0,22","0,69","7,4","239,0",,"0,0","116,7","111,5","5,2","12,4","389,0","44,4","20,8",,"0,70","0,05","0,42","0,26","0,34","0,00",,"2,4",,,,"78,2",,,,"0,2",,"9,5","0,01","0,42","0,88","0,26",,"1,05",,"0,93","1,98",,"0,00","0,09","0,09","0,00","2,07","0,00","0,00",,,"0,00","0,83","0,03",,,,,,,,,,,,,"1,50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,19",,,0,"0,57",137,188,182,51,40,131,,154,40,171,222,80,,,,,,,,,"0,01","0,02","18,70",,,,,,,"0,03",17,"6,25","0,800",,40,Blad- og stængelgrøntsager,Leaf and stem vegetables
"Voksbønner, rå","Beans, wax, raw",20,148,148,35,35,"2,1","1,5","2,1","7,1","5,3","5,3","1,8","0,2","0,0","0,0","0,6","10,0","90,0","9,2","0,0","55,0","0,00","0,00",,,,"0,45","0,45",,,,,,"0,08",,"0,13","1,05","0,60","0,10","0,05","0,7","100,0","8,0","0,0","21,0","21,0",,"6,0","209,0","45,0","27,0",,"1,10","0,07","0,40",,,,,"0,5",,,,"38,0",,,,"0,6",,,,,,,,,,,,,,,,,"2,50","0,00","0,00",,,"1,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,03","0,00","0,05",,,"0,16","0,03","0,02",0,"0,34",81,118,111,28,7,57,47,91,27,104,77,33,84,336,218,64,60,165,,,,,"15,30",,,,,,,,12,"6,25","0,800",,171,Friske bælgplanter,Fresh legumes
"Citron, rå","Lemon, raw",21,187,187,44,44,"0,5","0,3","0,5","5,1","3,9","3,9","1,2","1,1","0,0","0,0","0,3","11,8","88,2","3,3","0,0","20,0","0,00","0,00",,,,"0,80","0,80",,,,,,"0,05",,"0,03","0,24","0,20","0,06","0,23","0,5","32,0","7,0","0,0","49,0","49,0",,"3,0","175,0","35,1","9,0",,"0,08","0,05","0,13","0,04","0,20",,,"0,1",,,,"20,7",,,,"0,3",,"6,6","0,13","0,04","0,04","0,40",,"0,96",,"1,07","2,03",,,"1,09","1,09",,"3,11","0,00","0,00","0,00","0,00","0,00",,,,,,"0,40",,,,,"4,80",,,,,"4,80","0,00","0,00","0,00","0,00","0,00",,"0,01",,"0,22",,"0,01",,,,,,,,,"0,01",,,"0,06",,,"0,00",,"0,00",,,,,,,,"0,40",,"0,17",,"0,00",,,,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,24","0,07","0,57",,,"0,88","0,17","0,40",0,"0,08",14,12,25,7,6,18,10,7,2,18,30,7,29,69,57,48,26,14,,,,"0,00","5,10",,,,,,,"0,00",35,"6,25","0,800",,52,Sydfrugt,Tropical or subtropical fruit
"Dild, rå","Dill, raw",22,201,201,48,48,"3,5",,"3,5","7,0","4,9","4,9","2,1","1,1","0,0","0,1","2,5","14,1","86,0","997,1","0,0","5982,4","0,00","0,00",,,,"1,70","1,70",,,,,,"0,19",,"0,43","3,51","2,40","0,30","0,30","0,4","116,0","41,0","0,0","70,0","70,0",,"27,0","647,0","201,5","28,0",,"5,50","0,22","1,80","2,70","20,30","0,00",,"2,7",,,,"51,9",,,,"3,9",,"5,7","0,00","2,00","8,20","16,20",,,,,,,,,,,"4,90","0,00","0,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,"0,00",,"0,00",,"0,05",,"0,01",,,,,,,,,"0,00",,,"0,75",,,,,,,,,,,,,"0,08",,"0,01",,,,,,,,,,,,,,,,,,,"0,06","0,75","0,09",,,"0,90","0,01","0,08",0,"0,55",,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,52,"6,25","0,800",,44,Krydderurter,Herbs
"Grønkål, rå","Kale, raw",23,252,252,60,60,"4,7","3,1","4,7","10,9","4,7","4,7","6,2","1,2","0,0","0,1","1,8","18,5","81,5","841,7","0,0","5050,0","0,00","0,00",,,,"5,40","5,40",,,,,"250,0","0,15",,"0,29","3,98","2,80","0,35","1,00","36,0","60,0","44,0","0,0","169,0","169,0",,"35,0","264,0","218,5","20,0",,"2,00","0,09","0,62","0,50","8,30","2,00",,"2,1",,,,"73,9",,,,"1,4",,"13,5","0,88","1,94","2,96","8,03",,"0,94",,"0,76","1,70",,"0,00","0,20","0,20","0,12","1,90","0,00","0,00",,,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,"0,15",,,,,,,,,,,"0,03",,,,,,,,,,,,,,,,"0,20",,"0,54",,,,,,,"0,00",,,,,,,,,,,,"0,15","0,03","0,74",,,"0,92","0,54","0,20",0,"0,74",179,298,253,54,22,201,112,179,71,253,216,89,276,350,410,201,268,186,,,,,"0,50",,,,,,,,46,"6,25","0,800",,40,Blad- og stængelgrøntsager,Leaf and stem vegetables
"Gulerod, uspec., rå","Carrot, raw",24,152,152,36,36,"0,7","0,4","0,7","8,9","6,0","6,0","2,9","0,4","0,0","0,2","0,7","10,7","89,3","1631,7","0,0","9790,0","0,00","0,00",,,,"0,55","0,55",,,,,"13,2","0,04",,"0,03","1,10","1,00","0,12","0,28","3,4","63,0","15,0","0,0","7,0","5,0","2,0","66,0","285,7","24,6","9,6",,"0,24","0,04","0,19","0,36","0,80","0,00",,"0,1",,,,"33,1",,,,"3,0",,"4,6","0,16","0,18","1,74","1,40",,"1,40",,"1,52","2,92",,"0,00","3,26","3,26","0,00","6,18","0,00","0,00",,,"0,00","0,95","0,06",,,,,,,,,,,,,"0,03",,,,,,,,,,"0,07",,"0,01",,,,,,,,,,,,"0,01",,,,,,,,,,,,,"0,21",,"0,03",,,,,,,"0,00",,,,,,,,,,,,"0,08","0,01","0,24",,,"0,32","0,03","0,21",0,"0,11",20,26,24,6,1,18,9,18,6,30,22,8,53,97,126,19,16,24,,,"0,01","0,00","8,80",,,,,,,"0,01",16,"6,25","0,800",,39,Rod- og knoldgrøntsager,Root and tuber vegetables
"Hornfisk, rå","Garfish, raw",25,450,450,107,107,"19,5","16,2","19,5","0,0","0,0","0,0","0,0","3,2","0,0","0,2","1,2","23,9","76,1","3,1","3,1","0,0","5,16","5,16",,"0,00",,"0,76","0,76",,,,,"0,0","0,00",,"0,10","10,81","7,10","0,41","0,48","4,2","1,0","1,0","7,7","0,4","0,4",,"62,0","301,0","79,0","23,4",,"0,61","0,06","2,72","0,02","6,00",,,"29,5",,,,"212,5",,,,"19,0",,"2,2","7,62","37,14","0,22","0,45",,,,,,,,,,,"0,00",,,,,"0,00",,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00",,"0,07","0,00","0,48",,"0,09","0,00",,"0,00",,"0,00",,,,"0,17",,"0,08","0,55",,"0,03",,,"0,00","0,01","0,03",,,,,,"0,08",,"0,04",,"0,03","0,01",,"0,00","0,01","0,02","0,12",,,,,"0,08",,"0,65",,,"0,04","0,64","0,88","1,04",,,"2,61","0,93","0,12",85,"3,22",967,1451,1773,580,164,774,709,871,222,1096,1257,677,1322,1838,2547,1096,709,838,,,,,"65,00",,,,,,,,42,"6,25","0,810",,72,Mellemfed fisk,Somewhat oily fish
"Hvidkål, rå","Cabbage, white, raw",26,133,133,32,32,"1,2","0,8","1,2","7,3","5,1","5,1","2,3","0,2","0,0","0,0","0,6","9,4","90,6","5,8","0,0","35,0","0,00","0,00",,,,"0,02","0,02",,,,,"76,0","0,05",,"0,04","0,55","0,40","0,16","0,21","1,2","77,0",,"0,0","45,8","45,8",,"6,0","240,4","50,9","10,9",,"0,31","0,02","0,15","0,24","1,70","0,00",,"0,8",,,,"30,1",,,,"0,7",,"2,7","0,09","0,12","0,28","0,50",,"1,88",,"2,48","4,36","0,00","0,00","0,14","0,14","0,00","4,50","0,00","0,00",,,"0,03","0,71","0,06",,,,,,,,,,,,,"0,03",,,,,,,,,,"0,04",,"0,00",,,,,,,,,"0,00",,,,,,,,,,,,,,,,"0,03",,"0,08",,,,,,,"0,00",,,,,,,,,,,,"0,04","0,00","0,11",,,"0,16","0,08","0,03",0,"0,20",27,35,35,9,5,22,12,24,9,45,67,22,61,110,292,27,57,51,,,"0,01",,"10,70",,,,,,,"0,01",8,"6,25","0,800",,40,Blad- og stængelgrøntsager,Leaf and stem vegetables
"Hyben, rå","Rose hip, raw",27,332,332,79,79,"0,6",,"0,6","21,1","15,0","15,0","6,1","0,5","0,0","0,1","0,9","23,1","76,9","1900,0","0,0","11400,0","0,00","0,00",,,,,,,,,,,"0,06",,"0,07","0,54","0,50","0,05",,,,,"0,0","840,0","840,0",,"24,0","410,0","184,0","28,0",,"0,20","0,18","0,92","1,20","3,00","0,00",,"0,2",,,,"35,0",,,,"1,0",,,,,,,,"6,30",,"6,30","12,60",,,"1,44","1,44",,"14,04","0,00","0,00",,,"0,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,04","0,10","0,28",,,"0,40","0,11","0,17",0,"0,10",,,,,,,,,2,,,,,,,,,,,,,,"12,00",,,,,,,,32,"6,25","0,800",,51,Bærfrugt,Soft fruit
"Hyldebær, rå","Elderberry, raw",28,281,281,67,67,"0,7","0,6","0,7","18,4","11,6","11,6","6,8","0,5","0,0","0,0","0,6","20,2","79,8","54,2","0,0","325,3","0,00","0,00",,,,"1,00","1,00",,,,,,"0,07",,"0,06","1,97","1,70","0,18","0,14","1,8","12,0","17,0","0,0","29,0","29,0",,"8,0","321,0","47,4","32,0",,"0,90","0,06","0,21",,"4,10",,,"0,6",,,,"55,8",,,,"2,5",,"4,8","0,14","0,35","0,23","2,74",,"3,12",,"3,15","6,27",,,"0,25","0,25",,"6,52","0,00","0,00",,,"0,00",,,,,,"7,00",,,,,,,,,,,,,,,,,,,"0,03",,"0,01",,,,,,,,,,,,"0,03",,,,,,,,,,,,,"0,16",,"0,13",,,,,,,"0,00",,,,,,,,,,,,"0,03","0,03","0,29",,,"0,35","0,13","0,16",0,"0,11",28,60,27,14,15,40,51,28,16,33,48,15,30,58,96,36,25,32,,,,,,,,,,,,,17,"6,25","0,700",,51,Bærfrugt,Soft fruit
"Laks, atlantisk, vild, rå","Salmon, Atlantic, wild, raw",30,666,666,159,159,"18,4","15,6","18,4","4,5","4,5","4,5","0,0","7,5","0,0","0,1","1,6","32,0","68,0","15,0","15,0","0,0","30,00","30,00",,,,"1,30","1,30",,,,,"0,0","0,23",,"0,10","9,24","6,00","0,98","2,00","5,0","26,0","4,0","6,2","1,0","1,0",,"57,0","330,0","20,0","24,0",,"0,80","0,17","1,04","0,04","1,54","0,00",,"32,2",,,,"200,0",,,,"30,0",,"2,3","2,88","63,77","0,11","6,00",,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,27",,"0,95","0,00","0,17","0,00",,"0,00",,"0,00",,"0,01",,"0,33",,"0,00","1,45",,,"0,12",,"0,00","0,13","0,07",,,,,,"0,22",,"0,14",,"0,07","0,03","0,00","0,00",,,"0,37",,,,,"0,17",,"0,94",,,"0,20","1,38","2,12","1,94",,,"5,64","1,69","0,25",70,"2,94",913,1443,1649,559,118,736,618,824,194,1060,2061,412,1119,1737,2414,883,648,707,,,,,"78,50",,,"0,35",,,,"0,35",35,"6,25","0,756",,73,Fed fisk,Oily fish
"Majskolbe, rå","Sweetcorn, on-the-cob, raw",31,381,381,91,91,"3,7","3,2","3,7","16,3","13,5","13,5","2,8","1,8","0,0","0,0","0,7","22,5","77,5","7,8","0,0","47,0","0,00","0,00",,,,"0,80","0,80",,,,,"0,3","0,15",,"0,08","2,19","1,80","0,16","0,54","0,5","33,0","27,0","0,0","6,8","6,8",,"3,0","306,0","4,0","39,0",,"0,60","0,24","1,40","0,35","1,00","0,00",,"4,0",,,,"170,0",,,,"0,5",,"4,1",,,,,,"0,20",,"0,60","0,80","0,00","0,10","0,80","0,90",,"1,70","0,00","0,00",,,"22,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,01","0,00","0,24","0,00","0,04","0,00",,"0,00",,,,"0,00","0,00","0,00","0,00",,"0,52",,,"0,00",,"0,00",,,,,,,,"0,86",,"0,03",,,,"0,00",,,"0,00","0,00",,,,,"0,00",,"0,00",,,,"0,28","0,52","0,89",,,"1,69","0,03","0,86",0,"0,59",136,468,101,71,59,189,142,136,24,178,154,101,278,237,764,136,332,189,,,,"0,00","23,00",,,,,,,"0,00",64,"6,25","0,940",,41,Frugt-grøntsager,Fruit -Vegetables
Kærnemælk,"Milk, buttermilk",32,154,154,36,36,"3,4","3,0","3,3","3,8","3,8","3,9","0,0","0,5","0,0","0,1","0,7","9,4","90,6","4,3","4,0","2,0","0,08","0,08",,,,"0,01","0,01",,,,,"0,0","0,04",,"0,16","0,89","0,09","0,04","0,34","1,6","2,9","2,0","0,2","0,3","0,3",,"43,8","155,7","120,7","12,1",,"0,02","0,01","0,41","0,00","0,05","5,00",,"1,6",,,,"91,9",,93,,"13,0",,"0,8","0,00","0,30","0,00","0,09",,"0,00","0,04","0,00","0,04","3,67","0,00","0,00","3,67",,"3,71","0,00","0,00",,,"0,00","0,00","0,00",,,,,,"0,89","0,02","0,91","0,03",,,,"1,30","0,94","0,02","0,01","0,01","0,02","0,02",,"0,06",,"0,15",,"0,05",,,,,,,"0,01",,"0,01",,,"0,11",,,"0,01",,,,,,,,,,"0,01",,"0,00",,,,,,,,,,,,,,,,,,,"0,32","0,14","0,01",,,"0,47","0,00","0,01",2,"0,53",192,309,282,85,22,171,149,144,48,229,112,96,112,266,645,64,330,192,,,,,"17,70",,,,,,,,0,"6,38","0,945","1,022",5,Syrnede mælkeprodukter,Fermented milk products
"Letmælk, konventionel (ikke-økologisk)","Milk, partly skimmed, konventional (not organic), 1.5 % fat",33,200,200,48,48,"3,5","3,2","3,4","4,6","4,6","4,7","0,0","1,6","0,0","0,1","0,8","10,7","89,3","14,7","13,5","7,0","0,02","0,00",,"0,00",,"0,03","0,03",,,,,"0,0","0,05",,"0,17","0,88","0,09","0,05","0,38","2,1","11,5",,"0,4","1,3","1,3",,"43,0","153,0","121,3","11,8",,"0,03","0,01","0,41","0,00","0,12","5,00",,"1,5",,,,"95,7",,96,,"10,2",,"0,6","0,03","0,30","0,00","0,09",,"0,00","0,00","0,00","0,00","4,71","0,00","0,00","4,71",,"4,71","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,"0,20",,,,"0,15","0,20","0,06","0,04","0,02","0,05","0,05",,"0,16","0,01","0,43",,"0,17",,,,,,,"0,01",,"0,02",,"0,01","0,33",,,,,,,,,,"0,06",,,"0,03","0,01","0,01",,,,,,,,,,,,,,,,"0,01",,"0,02","0,99","0,37","0,05","0,08",,"1,51","0,01","0,03",7,"0,55",204,336,314,88,27,176,149,149,47,242,121,99,116,286,699,72,341,198,,,"0,01","0,03","16,40","0,00",,,,,,"0,04",0,"6,38","0,945","1,034",4,Usyrnede mælkeprodukter,Unfermented milk products
"Makrel, rå","Mackerel, raw",34,780,780,187,187,"17,8","14,9","17,8","0,0","0,0","0,0","0,0","12,9","0,0","0,3","1,2","31,9","68,1","31,9","31,7","1,0","8,07","8,07",,"0,00",,"0,51","0,51",,,,,"0,0","0,14",,"0,30","11,81","8,55","0,51","0,43","5,4","8,0","3,0","11,4","0,2","0,2",,"104,5","314,5","14,6","24,4",80,"0,78","0,08","0,94","0,02","5,23","5,00","1,00","36,0","0,90","0,5",70,"196,0",90,,1900,"20,0",390,"0,8","3,91","142,88","0,45","0,22",,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00",,"0,74","0,06","1,80",,"0,39","0,00",,"0,00",,"0,00",,,,"0,48",,"0,32","1,55",,"1,00",,,"0,13","1,46","0,13",,,,,,"0,25",,"0,19",,"0,45","0,01",,"0,00","0,12","0,03","0,86",,,,,"0,16",,"1,48",,,"0,31","2,99","5,07","3,55",,,"11,92","3,27","0,28",66,"2,96",917,1391,1628,533,145,740,651,799,195,1095,1065,858,1095,1746,2190,858,621,740,,,,,"65,00",,,"0,16",,,,"0,16",28,"6,25","0,925",,73,Fed fisk,Oily fish
"Mandel, rå","Almond, raw",35,2507,2507,606,606,"21,2","20,5","25,6","18,4","7,8","3,5","10,6","52,1","0,0","0,0","3,1","94,9","5,1","0,0","0,0","0,0","0,00","0,00","0,00","0,00","0,00","23,35","23,35","0,00","0,53","0,00",,"0,0","0,14",,"0,94","5,83","1,88","0,13","0,31","82,5","76,1",,"0,0","0,8","0,8",,"0,7","730,0","256,5","263,8",,"3,40","1,00","3,30","2,35","6,50","39,50",,"2,2",,,,"488,7",,,,"0,2",,"76,0","0,00","0,00","1,00","0,00",,"0,15","0,20","1,00","1,35","0,00","0,00","5,20","5,20",,"6,55","0,00","0,00",,,"0,00",,,"9,05","0,90","0,65",,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,20","0,00","0,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,23","0,00","0,59","30,58",,"0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11,36",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00",,"0,00",,"0,00","0,00","0,00","0,00",,,"0,10","4,05","31,40","11,36","0,00",,"46,91","0,00","11,36",0,"4,10",853,1580,666,187,284,1210,691,663,237,1010,2570,574,1030,2690,6110,1500,986,941,0,,,"0,04","52,10",,,,,,,"0,04",,"5,18","0,900","0,460",53,Nødder,Nuts
